#{"t_start": 1711238486.2517073, "env_id": "LunarLander-v2"}
r,l,t
260.338469,188,3964.984602
286.699673,196,3970.644195
254.929224,214,3971.712528
272.574776,218,3972.798931
300.567121,193,3973.750521
261.812127,216,3974.86358
304.450027,214,3980.488663
263.351366,199,3981.557546
273.264185,194,3982.487575
284.933321,196,3983.56665
317.627914,200,3984.500033
297.170594,202,3990.395432
264.067025,203,3991.281694
270.133969,224,3992.20156
284.498445,215,3993.182168
313.463874,189,3993.957047
283.229781,212,3999.508022
293.508373,184,4000.239612
280.940301,179,4000.982263
271.146221,204,4001.915673
311.446118,212,4002.824244
105.479727,174,4008.140288
319.116406,218,4009.101625
294.914821,179,4009.874571
48.14995,130,4010.55373
296.24828,197,4011.606875
291.496878,200,4012.588325
300.15347,202,4017.973719
274.006886,201,4018.901456
265.513428,196,4019.79255
285.97483,194,4020.668982
277.814858,195,4021.582736
279.096307,229,4026.983227
252.413433,200,4028.016024
275.316886,191,4028.833044
275.212158,220,4029.877342
291.609103,196,4030.773267
307.540209,220,4036.186982
310.44398,193,4036.978014
309.475354,196,4037.780905
293.494537,221,4038.817075
314.350025,242,4040.22012
303.973143,210,4046.178941
302.667923,178,4047.026406
279.870039,203,4047.994983
294.773894,208,4048.857081
284.011919,162,4049.491469
263.83742,210,4054.665928
300.207532,209,4055.537196
296.031038,192,4056.353204
252.596539,187,4057.329162
308.437887,198,4058.151276
267.029369,215,4063.638185
294.049459,213,4064.626421
303.098598,190,4065.436054
294.419654,209,4066.279908
271.943813,223,4067.404722
275.004205,171,4072.572114
278.885233,182,4073.473594
285.376109,187,4074.487279
303.166827,195,4075.694591
285.791746,182,4076.761475
307.992282,178,4077.643135
291.092659,189,4082.714432
286.006929,197,4083.624014
294.019332,233,4084.956591
299.861635,239,4085.989882
311.980885,211,4091.303123
297.175913,188,4092.139372
252.331485,202,4092.947942
312.395256,211,4093.793419
309.716944,210,4094.75504
283.244044,195,4095.729302
55.629751,133,4100.999305
272.263485,206,4101.854866
307.640544,192,4102.821913
287.399984,217,4103.784687
303.500177,188,4104.650016
310.655341,226,4109.87988
282.838901,207,4110.731345
273.571999,174,4111.512509
276.809378,210,4112.474989
298.74061,212,4113.67791
268.946477,201,4119.03025
289.713369,201,4120.015721
314.965043,207,4121.032823
305.446657,210,4122.009363
309.835022,182,4122.855286
305.282359,214,4128.082781
298.623925,205,4129.055099
290.579055,181,4129.827202
301.217679,336,4131.311995
298.050533,261,4136.847111
295.721418,217,4138.056036
281.147936,202,4139.449103
286.801227,189,4140.508624
316.417147,203,4141.329864
291.581873,213,4146.66774
281.644741,174,4147.386008
299.379465,198,4148.305215
285.54817,224,4149.452226
302.110967,230,4150.57611
272.352512,225,4155.972106
258.483065,197,4156.941366
309.303349,198,4157.923332
285.074412,197,4158.960373
306.562101,227,4160.016142
